> -W2p,red 9.99  39.94
9.99	39.94	0	-1471.02227403
10.0017265109	39.9402034801	1	-1498.97732727
10.0134530914	39.9404057788	2	-1532.63940155
10.025179741	39.9406068962	3	-1570.25659896
10.0369064594	39.9408068322	4	-1591.49740942
10.0486332461	39.9410055868	5	-1618.93973114
10.0603601007	39.94120316	6	-1648.10592157
10.0720870228	39.9413995518	7	-1665.20229204
10.083814012	39.9415947621	8	-1682.57693114
10.095541068	39.941788791	9	-1697.70402656
10.1072681902	39.9419816384	10	-1706.29486092
10.1189953784	39.9421733043	11	-1692.86489074
10.130722632	39.9423637887	12	-1617.62050773
10.1424499508	39.9425530916	13	-1516.59444547
10.1541773342	39.942741213	14	-1565.81250016
10.1659047819	39.9429281528	15	-1532.32787166
10.1776322935	39.9431139111	16	-1490.88406278
10.1893598686	39.9432984878	17	-1576.40569407
10.2010875068	39.9434818829	18	-1716.65395428
10.2128152076	39.9436640964	19	-1829.20793498
10.2245429707	39.9438451283	20	-1893.31135104
10.2362707956	39.9440249786	21	-2123.53255736
10.247998682	39.9442036472	22	-2297.81609181
10.2597266295	39.9443811342	23	-2370.39505325
10.2714546376	39.9445574395	24	-2358.42674802
10.2831827059	39.9447325631	25	-2303.48914528
10.2949108341	39.9449065051	26	-2231.95318014
10.3066390217	39.9450792653	27	-2171.77078676
10.3183672684	39.9452508438	28	-2037.99392726
10.3300955736	39.9454212406	29	-2031.37781178
10.3418239371	39.9455904556	30	-2196.15722411
10.3535523584	39.9457584889	31	-2271.74183829
10.3652808371	39.9459253404	32	-2307.88169676
10.3770093728	39.9460910101	33	-2316.93555486
10.3887379651	39.946255498	34	-2311.83141019
10.4004666137	39.9464188041	35	-2321.0995464
10.412195318	39.9465809283	36	-2336.99034936
10.4239240777	39.9467418708	37	-2352.38436801
10.4356528923	39.9469016313	38	-2364.69780256
10.4473817616	39.9470602101	39	-2371.8739247
10.459110685	39.9472176069	40	-2373.27799062
10.4708396622	39.9473738219	41	-2367.82944794
10.4825686928	39.9475288549	42	-2371.19940705
10.4942977763	39.9476827061	43	-2372.64049919
10.5060269124	39.9478353753	44	-2354.48539916
10.5177561006	39.9479868626	45	-2374.92364043
10.5294853406	39.948137168	46	-2417.87828893
10.5412146319	39.9482862914	47	-2468.17591145
10.5529439741	39.9484342328	48	-2489.17113866
10.5646733669	39.9485809923	49	-2507.60265043
10.5764028098	39.9487265698	50	-2525.21910895
10.5881323024	39.9488709652	51	-2531.52453583
10.5998618443	39.9490141787	52	-2534.87691436
10.6115914352	39.9491562101	53	-2536.73470854
10.6233210745	39.9492970595	54	-2538.40614311
10.635050762	39.9494367269	55	-2545.71739834
10.6467804972	39.9495752122	56	-2555.85545326
10.6585102796	39.9497125154	57	-2566.97429678
10.6702401089	39.9498486366	58	-2575.36199391
10.6819699847	39.9499835756	59	-2582.53614953
10.6936999066	39.9501173326	60	-2589.05802196
10.7054298742	39.9502499075	61	-2595.46719561
10.717159887	39.9503813003	62	-2599.05223047
10.7288899447	39.9505115109	63	-2600.96667318
10.7406200468	39.9506405394	64	-2605.9807449
10.752350193	39.9507683857	65	-2662.61937829
10.7640803828	39.9508950499	66	-2722.47061987
10.7758106159	39.9510205319	67	-2761.95145083
10.7875408918	39.9511448318	68	-2767.33042198
10.7992712102	39.9512679494	69	-2766.6411463
10.8110015706	39.9513898849	70	-2765.17295502
10.8227319725	39.9515106381	71	-2765.43305084
10.8344624157	39.9516302092	72	-2771.50262269
10.8461928998	39.951748598	73	-2775.20024485
10.8579234242	39.9518658046	74	-2773.387904
10.8696539886	39.951981829	75	-2776.8493358
10.8813845926	39.9520966711	76	-2771.68299636
10.8931152358	39.9522103309	77	-2756.64749385
10.9048459178	39.9523228085	78	-2732.64817578
10.9165766382	39.9524341038	79	-2736.77885662
10.9283073965	39.9525442168	80	-2745.21100385
10.9400381924	39.9526531475	81	-2729.61532032
10.9517690255	39.9527608959	82	-2712.49386093
10.9634998953	39.9528674621	83	-2713.32905338
10.9752308015	39.9529728459	84	-2735.64822975
10.9869617436	39.9530770473	85	-2752.28950751
10.9986927213	39.9531800665	86	-2749.46784445
11.0104237341	39.9532819033	87	-2743.86113208
11.0221547816	39.9533825577	88	-2769.44076989
11.0338858635	39.9534820298	89	-2773.07439788
11.0456169792	39.9535803195	90	-2773.39342156
11.0573481285	39.9536774269	91	-2785.43904969
11.0690793109	39.9537733519	92	-2820.22020214
11.080810526	39.9538680945	93	-2841.03937024
11.0925417734	39.9539616547	94	-2842.11497825
11.1042730527	39.9540540325	95	-2843.22643576
11.1160043635	39.9541452278	96	-2847.58296772
11.1277357054	39.9542352408	97	-2855.48493542
11.1394670779	39.9543240714	98	-2866.23160505
11.1511984807	39.9544117195	99	-2866.45536865
11.1629299134	39.9544981852	100	-2871.00921074
11.1746613756	39.9545834684	101	-2885.84351045
11.1863928667	39.9546675692	102	-2892.42296243
