  0.0000000E+00   45.77652       22.53562    
   5.000000       49.99392       28.39600    
   10.00000       50.04240       23.17006    
   15.00000       44.35238       12.97714    
   20.00000       49.22714       24.73954    
   25.00000       49.78376       24.51320    
   30.00000       61.22935       11.69919    
   35.00000       73.89380       12.38230    
   40.00000       66.35382       12.54864    
   45.00000       62.18397       15.05063    
   50.00000       62.70278       21.79913    
   55.00000       53.56020       21.81325    
   60.00000       41.49448       22.72135    
   65.00000       41.16979       22.65633    
   70.00000       50.32357       20.61021    
   75.00000       65.49114       16.17111    
   80.00000       71.54006       13.40137    
   85.00000       66.90761       14.75346    
   90.00000       50.69613       18.61186    
   95.00000       28.94481       16.71228    
   100.0000       18.05115       12.77689    
   105.0000       27.66528       19.32714    
   110.0000       60.88790       34.64907    
   115.0000       70.97613       48.73488    
   120.0000       52.99759       38.47752    
   125.0000       41.61454       22.18596    
   130.0000       27.77842       11.24476    
   135.0000       25.00148       16.41275    
   140.0000       33.93628       20.66241    
   145.0000       33.14291       21.61534    
   150.0000       30.47699       18.01734    
   155.0000       28.94958       25.01459    
   160.0000       25.65127       25.78244    
   165.0000       30.68860       27.50056    
   170.0000       30.27777       21.01223    
   175.0000       26.44544       19.64907    
   180.0000       24.18383       19.29835    
   185.0000       20.11001       15.02087    
