  0.0000000E+00   8.367104      5.8126859E-02
   5.000000       8.412653      7.0312500E-02
   10.00000       8.462097      5.5675074E-02
   15.00000       8.499061      6.5597095E-02
   20.00000       8.579201      9.3451127E-02
   25.00000       8.617158      0.1112122    
   30.00000       8.676381      7.3668465E-02
   35.00000       8.784184      7.4722089E-02
   40.00000       8.789644      0.1287377    
   45.00000       8.780027      0.1722979    
   50.00000       8.747443      0.2085761    
   55.00000       8.681506      0.2273167    
   60.00000       8.633726      0.2406762    
   65.00000       8.640389      0.2408856    
   70.00000       8.660099      0.2083781    
   75.00000       8.699428      0.1722888    
   80.00000       8.677198      0.1726518    
   85.00000       8.614550      0.1805607    
   90.00000       8.503968      0.2008354    
   95.00000       8.387317      0.2119593    
   100.0000       8.340526      0.2131627    
   105.0000       8.385564      0.2561774    
   110.0000       8.497838      0.3051110    
   115.0000       8.531594      0.3562223    
   120.0000       8.440464      0.3227729    
   125.0000       8.390653      0.2685256    
   130.0000       8.342676      0.2292295    
   135.0000       8.319739      0.2453175    
   140.0000       8.343074      0.2533748    
   145.0000       8.330544      0.2553943    
   150.0000       8.300234      0.2497264    
   155.0000       8.250662      0.2509645    
   160.0000       8.230170      0.2532343    
   165.0000       8.256783      0.2671905    
   170.0000       8.312888      0.2452696    
   175.0000       8.323293      0.2221575    
   180.0000       8.312101      0.1916969    
   185.0000       8.297391      0.1262825    
