
>  9.98, 39.94, -W1p
9.98	39.94	0	2.76429409692
9.99172570582	39.9402292037	1	2.71899041235
10.00345149	39.9404572262	2	2.67895697388
10.0151773521	39.9406840674	3	2.6445364456
10.0269032918	39.9409097275	4	2.61477393377
10.0386293086	39.9411342063	5	2.58877384732
10.0503554021	39.9413575039	6	2.56707555856
10.062081572	39.9415796201	7	2.5486458987
10.0738078178	39.9418005551	8	2.5325610149
10.0855341391	39.9420203088	9	2.51936844472
10.0972605356	39.9422388812	10	2.50795228402
10.1089870067	39.9424562722	11	2.49762074674
10.1207135522	39.9426724819	12	2.4887649967
10.1324401716	39.9428875101	13	2.48062539124
10.1441668645	39.943101357	14	2.47302729552
10.1558936304	39.9433140225	15	2.46605358601
10.1676204691	39.9435255066	16	2.4589740741
10.1793473801	39.9437358092	17	2.45180561064
10.191074363	39.9439449304	18	2.44445625711
10.2028014173	39.9441528701	19	2.43629878786
10.2145285428	39.9443596283	20	2.42710993034
10.2262557389	39.944565205	21	2.41731201177
10.2379830052	39.9447696002	22	2.40730637039
10.2497103415	39.9449728138	23	2.39680167006
10.2614377472	39.9451748459	24	2.38638453781
10.273165222	39.9453756965	25	2.37665266327
10.2848927654	39.9455753654	26	2.36726805957
10.2966203771	39.9457738528	27	2.35892498106
10.3083480566	39.9459711585	28	2.35235524998
10.3200758036	39.9461672826	29	2.34730079657
10.3318036176	39.9463622251	30	2.34302695139
10.3435314983	39.9465559859	31	2.33927968575
10.3552594452	39.9467485651	32	2.3362319344
10.3669874579	39.9469399625	33	2.33338487866
10.378715536	39.9471301783	34	2.33061835723
10.3904436791	39.9473192124	35	2.32805326855
10.4021718869	39.9475070647	36	2.32559422912
10.4139001589	39.9476937352	37	2.32334474445
10.4256284946	39.9478792241	38	2.3211510818
10.4373568938	39.9480635311	39	2.31873132955
10.449085356	39.9482466564	40	2.31616071987
10.4608138807	39.9484285998	41	2.31337712328
10.4725424677	39.9486093615	42	2.31025722016
10.4842711164	39.9487889413	43	2.30685864671
10.4959998265	39.9489673392	44	2.30310440133
10.5077285976	39.9491445553	45	2.29889891361
10.5194574292	39.9493205896	46	2.29426646954
10.531186321	39.949495442	47	2.28926894157
10.5429152726	39.9496691124	48	2.2839287577
10.5546442835	39.949841601	49	2.27823195086
10.5663733534	39.9500129076	50	2.27224962952
10.5781024818	39.9501830323	51	2.26598316608
10.5898316684	39.9503519751	52	2.2594448514
10.6015609126	39.9505197358	53	2.25274033758
10.6132902143	39.9506863147	54	2.24593937568
10.6250195728	39.9508517115	55	2.23894505277
10.6367489879	39.9510159263	56	2.23162103351
10.6484784591	39.9511789591	57	2.22392601974
10.660207986	39.9513408099	58	2.21598958816
10.6719375682	39.9515014787	59	2.20790233542
10.6836672053	39.9516609654	60	2.1995311219
10.6953968969	39.95181927	61	2.19121891217
10.7071266426	39.9519763926	62	2.18330236167
10.718856442	39.9521323331	63	2.17565069922
10.7305862946	39.9522870914	64	2.16817455346
10.7423162002	39.9524406677	65	2.16078975939
10.7540461582	39.9525930619	66	2.15352359256
10.7657761683	39.9527442739	67	2.14660574458
10.77750623	39.9528943038	68	2.14001582273
10.789236343	39.9530431515	69	2.13379618502
10.8009665069	39.953190817	70	2.12841906573
10.8126967212	39.9533373004	71	2.12398264416
10.8244269855	39.9534826016	72	2.12037272263
10.8361572995	39.9536267206	73	2.11762466401
10.8478876627	39.9537696573	74	2.11568824267
10.8596180748	39.9539114119	75	2.11465934253
10.8713485352	39.9540519842	76	2.1146713982
10.8830790437	39.9541913743	77	2.11564875782
10.8948095998	39.9543295821	78	2.11773746524
10.9065402031	39.9544666076	79	2.12115992986
10.9182708532	39.9546024509	80	2.12593305146
10.9300015497	39.9547371119	81	2.131662819
10.9417322922	39.9548705906	82	2.13813254003
10.9534630803	39.955002887	83	2.14548523508
10.9651939136	39.955134001	84	2.15333827074
10.9769247916	39.9552639328	85	2.16155626508
10.988655714	39.9553926821	86	2.17022090748
11.0003866804	39.9555202492	87	2.17900176232
11.0121176904	39.9556466339	88	2.18786718463
11.0238487434	39.9557718362	89	2.19680883077
11.0355798393	39.9558958562	90	2.20558686048
11.0473109775	39.9560186937	91	2.21426165613
11.0590421576	39.9561403489	92	2.22273881018
11.0707733793	39.9562608217	93	2.23079990802
11.0825046421	39.956380112	94	2.23853276364
11.0942359456	39.95649822	95	2.24580753388
11.1059672894	39.9566151455	96	2.25241459513
11.1176986731	39.9567308885	97	2.25836702163
11.1294300964	39.9568454491	98	2.26383032099
11.1411615587	39.9569588273	99	2.26890265969
11.1528930598	39.957071023	100	2.27352332119
11.1646245991	39.9571820362	101	2.27784310014
11.1763561763	39.9572918669	102	2.28193161944
11.1880877911	39.9574005151	103	2.28574860733
11.1998194428	39.9575079809	104	2.28941881027
11.2115511313	39.9576142641	105	2.29290348384
11.223282856	39.9577193648	106	2.29626224347
11.2350146166	39.957823283	107	2.29978444854
11.2467464126	39.9579260186	108	2.30341290281
11.2584782437	39.9580275717	109	2.30724889566
11.2702101094	39.9581279423	110	2.31158136933
11.2819420093	39.9582271303	111	2.31632212084
11.2936739431	39.9583251357	112	2.32159911089
11.3054059103	39.9584219586	113	2.32766584586
11.3171379105	39.9585175988	114	2.33456037215
11.3288699433	39.9586120565	115	2.34195794058
