925 1251.191 260.8901
930 1270.807 377.6065
935 1075.027 216.2231
940 943.2432 118.8094
945 993.4111 166.7921
950 1085.427 163.1349
955 1052.021 219.7967
960 977.2711 220.4055
965 882.0566 281.6178
970 924.4208 251.4184
975 897.8205 197.5372
980 845.5244 215.1762
985 919.0300 162.9669
990 1048.810 177.8073
995 1075.895 186.2309
1000 1007.641 201.4512
1005 992.2875 190.4161
1010 1031.839 235.7311
1015 915.1305 287.7336
1020 828.0493 291.1754
1025 838.9550 255.2816
1030 905.3950 361.1227
1035 1007.056 325.7065
1040 1007.107 269.4417
1045 1015.500 316.6519
1050 805.4768 301.3408
1055 628.0036 249.4123
1060 545.6334 221.2177
1065 625.9134 269.9480
1070 814.2700 374.8215
1075 902.7409 502.9854
1080 817.7172 431.9222
1085 693.4985 296.0451
1090 540.4860 205.9126
1095 402.6069 174.7362
1100 341.3666 169.7115
1105 335.0706 164.5128
1110 326.2546 141.6192
1115 344.4177 187.6184
1120 395.3312 246.3261
1125 496.2310 305.0076
1130 448.3432 272.7587
1135 374.0098 172.3167
1140 379.1624 186.0333
1145 341.8714 150.2847
