  0.0000000E+00  -51.55434       3.871659    
   5.000000     NaN            NaN           
   10.00000     NaN            NaN           
   15.00000      -52.77888       1.691257    
   20.00000     NaN            NaN           
   25.00000      -43.89871       4.801924    
   30.00000      -63.54873      0.0000000E+00
   35.00000     NaN            NaN           
   40.00000      -51.55809       6.613788    
   45.00000     NaN            NaN           
   50.00000     NaN            NaN           
   55.00000      -48.95374       6.461349    
   60.00000     NaN            NaN           
   65.00000      -41.01021       10.49245    
   70.00000      -41.91335      0.0000000E+00
   75.00000     NaN            NaN           
   80.00000      -27.89363       11.66605    
   85.00000     NaN            NaN           
   90.00000     NaN            NaN           
   95.00000      -31.49985       10.21568    
   100.0000     NaN            NaN           
   105.0000     NaN            NaN           
   110.0000      -15.04436       2.120666    
   115.0000     NaN            NaN           
   120.0000      -19.46479       4.230813    
   125.0000     NaN            NaN           
   130.0000     NaN            NaN           
   135.0000      -25.21973       1.742012    
   140.0000     NaN            NaN           
   145.0000     NaN            NaN           
   150.0000      -9.933388       3.568047    
   155.0000     NaN            NaN           
   160.0000      -29.84208       5.153225    
   165.0000     NaN            NaN           
   170.0000     NaN            NaN           
   175.0000      -28.90841       4.594235    
   180.0000     NaN            NaN           
   185.0000     NaN            NaN           
