  0.0000000E+00   64.29346      0.6419575    
   5.000000       55.63858      0.0000000E+00
   10.00000     NaN            NaN           
   15.00000       92.54446       2.421690    
   20.00000     NaN            NaN           
   25.00000     NaN            NaN           
   30.00000       118.5037       7.440825    
   35.00000     NaN            NaN           
   40.00000     NaN            NaN           
   45.00000       145.3070       10.77909    
   50.00000     NaN            NaN           
   55.00000       168.3926      0.0000000E+00
   60.00000       155.2374       2.855231    
   65.00000     NaN            NaN           
   70.00000       168.4964      0.0000000E+00
   75.00000       169.8647       1.606870    
   80.00000     NaN            NaN           
   85.00000       182.2158       1.990210    
   90.00000       183.5439      0.0000000E+00
   95.00000     NaN            NaN           
   100.0000       196.2638      0.8682777    
   105.0000       194.9975      0.0000000E+00
   110.0000     NaN            NaN           
   115.0000       200.7135       1.673164    
   120.0000     NaN            NaN           
   125.0000     NaN            NaN           
   130.0000       209.0458       6.824435    
   135.0000     NaN            NaN           
   140.0000     NaN            NaN           
   145.0000       206.6578       7.015886    
   150.0000     NaN            NaN           
   155.0000     NaN            NaN           
   160.0000       213.6143       7.261037    
   165.0000     NaN            NaN           
   170.0000       234.5155      0.0000000E+00
   175.0000       220.5695      0.0000000E+00
   180.0000     NaN            NaN           
   185.0000       240.8341      0.0000000E+00
   190.0000       232.3630      0.0000000E+00
   195.0000     NaN            NaN           
   200.0000       242.1619      0.5077524    
   205.0000     NaN            NaN           
   210.0000     NaN            NaN           
   215.0000       248.8915      0.9762812    
   220.0000     NaN            NaN           
   225.0000     NaN            NaN           
   230.0000       249.8194       3.464665    
   235.0000     NaN            NaN           
   240.0000     NaN            NaN           
   245.0000       233.5339       9.610650    
   250.0000     NaN            NaN           
   255.0000     NaN            NaN           
   260.0000       225.3648       12.63490    
   265.0000     NaN            NaN           
   270.0000       221.0648      0.0000000E+00
   275.0000       197.4002       6.982959    
   280.0000     NaN            NaN           
   285.0000       192.8684       7.948074    
   290.0000       168.9248      0.0000000E+00
   295.0000     NaN            NaN           
   300.0000       167.9376       14.32964    
   305.0000     NaN            NaN           
   310.0000     NaN            NaN           
   315.0000       151.7832       14.36295    
   320.0000     NaN            NaN           
   325.0000     NaN            NaN           
   330.0000       133.9193       20.55322    
   335.0000     NaN            NaN           
   340.0000     NaN            NaN           
   345.0000       123.1843       19.77744    
   350.0000     NaN            NaN           
   355.0000       135.0793      0.0000000E+00
   360.0000       103.1584       3.318244    
   365.0000     NaN            NaN           
   370.0000       105.1858       10.78152    
   375.0000       90.55181      0.0000000E+00
   380.0000     NaN            NaN           
   385.0000       81.88351       13.06987    
   390.0000     NaN            NaN           
   395.0000     NaN            NaN           
   400.0000       69.53472       15.45029    
   405.0000     NaN            NaN           
   410.0000     NaN            NaN           
   415.0000       57.48909       16.85948    
   420.0000     NaN            NaN           
   425.0000     NaN            NaN           
430 29.92188 0.0000000E+00
435 29.19254 0.0000000E+00
440 36.02995 0.0000000E+00
445 NaN NaN
450 4.536320 0.0000000E+00
455 18.95578 0.0000000E+00
460 -2.751398 0.0000000E+00
465 1.219307 0.0000000E+00
470 -13.29261 0.0000000E+00
475 -0.9038535 1.162026
480 NaN NaN
485 -12.39261 2.328928
490 NaN NaN
495 -18.35304 5.379492
500 -4.107092 0.0000000E+00
505 -2.465214 0.0000000E+00
510 7.356254 0.0000000E+00
515 -1.893001 0.0000000E+00
520 21.39014 0.0000000E+00
525 NaN NaN
530 24.82668 0.0000000E+00
535 30.82931 0.0000000E+00
540 33.24682 0.0000000E+00
545 35.43144 0.0000000E+00
550 NaN NaN
555 50.21086 0.0000000E+00
560 48.50520 0.0000000E+00
565 57.46084 2.886864
570 NaN NaN
575 59.83939 4.067305
580 57.30843 0.0000000E+00
585 62.10291 0.0000000E+00
590 52.74681 0.0000000E+00
595 60.43541 0.0000000E+00
600 49.17233 0.0000000E+00
605 NaN NaN
610 54.12024 0.0000000E+00
615 66.12833 0.0000000E+00
620 56.20890 0.0000000E+00
625 72.34389 0.0000000E+00
630 NaN NaN
635 71.34158 0.0000000E+00
640 75.07854 0.0000000E+00
645 61.72951 0.0000000E+00
650 76.28959 0.0000000E+00
655 57.72321 0.0000000E+00
660 77.03706 2.320089
665 NaN NaN
670 73.91216 2.843149
675 NaN NaN
680 72.70081 2.113480
685 NaN NaN
690 74.98304 0.0000000E+00
695 63.12620 0.0000000E+00
700 76.03159 0.0000000E+00
705 64.01044 0.0000000E+00
710 NaN NaN
715 55.43936 0.0000000E+00
720 32.29040 0.0000000E+00
725 46.53164 0.0000000E+00
730 26.34254 0.0000000E+00
735 38.31894 0.0000000E+00
740 21.27568 2.201150
745 16.08728 0.0000000E+00
750 10.56061 0.0000000E+00
755 4.925327 0.0000000E+00
760 0.5391471 0.0000000E+00
765 NaN NaN
770 -13.45804 0.0000000E+00
775 -9.337575 0.0000000E+00
780 -27.89214 0.0000000E+00
785 -18.77907 0.0000000E+00
790 NaN NaN
795 -22.25816 8.442264
800 NaN NaN
805 -32.78046 0.8916523
810 NaN NaN
815 -48.07626 18.85944
820 -68.48907 0.0000000E+00
825 -61.60540 0.0000000E+00
830 -77.49220 0.0000000E+00
835 -70.13373 0.0000000E+00
840 -83.63902 0.0000000E+00
845 NaN NaN
850 -97.52470 0.0000000E+00
855 -88.28878 0.0000000E+00
860 -99.52438 0.0000000E+00
865 -79.14867 0.0000000E+00
870 -78.14246 0.7305419
875 -72.91417 0.0000000E+00
880 -95.67893 0.0000000E+00
885 -81.30355 0.0000000E+00
890 -63.19648 0.0000000E+00
895 -120.3037 0.0000000E+00
900 NaN NaN
905 -42.36874 0.0000000E+00
910 -39.93630 0.0000000E+00
915 -59.46342 0.0000000E+00
920 -41.54015 0.0000000E+00
925 NaN NaN
930 -48.43165 3.031049
935 -54.52390 0.0000000E+00
940 -51.40729 0.0000000E+00
945 NaN NaN
950 NaN NaN
955 -52.77888 1.691257
960 NaN NaN
965 -43.89871 4.801924
970 -63.54873 0.0000000E+00
975 NaN NaN
980 -51.55809 6.613788
985 NaN NaN
990 NaN NaN
995 -48.95374 6.461349
1000 NaN NaN
1005 -41.01021 10.49245
1010 -41.91335 0.0000000E+00
1015 NaN NaN
1020 -27.89363 11.66605
1025 NaN NaN
1030 NaN NaN
1035 -31.49985 10.21568
1040 NaN NaN
1045 NaN NaN
1050 -15.04436 2.120666
1055 NaN NaN
1060 -19.46479 4.230813
1065 NaN NaN
1070 NaN NaN
1075 -25.21973 1.742012
1080 NaN NaN
1085 NaN NaN
1090 -9.933388 3.568047
1095 NaN NaN
1100 -29.84208 5.153225
1105 NaN NaN
1110 NaN NaN
1115 -28.90841 4.594235
1120 NaN NaN
