  0.0000000E+00   8.222252      8.0515869E-02
   5.000000       8.345641      7.4934870E-02
   10.00000       8.462979      6.7658238E-02
   15.00000       8.536269      6.4595550E-02
   20.00000       8.588320      5.9612099E-02
   25.00000       8.603012      3.7238672E-02
   30.00000       8.575179      3.0165853E-02
   35.00000       8.489871      5.0537970E-02
   40.00000       8.355026      8.2650192E-02
   45.00000       8.286745      0.1641400    
   50.00000       8.139994      0.1964032    
   55.00000       8.049241      0.2428912    
   60.00000       7.981849      0.2537608    
   65.00000       7.772202      0.1631921    
   70.00000       7.554242      0.1175276    
   75.00000       7.364442      0.1355591    
   80.00000       7.195399      0.1327550    
   85.00000       7.020646      0.1020178    
   90.00000       6.847166      8.4548436E-02
   95.00000       6.725640      8.1658378E-02
   100.0000       6.612507      6.0365759E-02
   105.0000       6.494011      5.7040717E-02
