122.192693,39.231201,0 
122.104121,39.294075,0 
122.008759,39.49523,0 
122.062291,39.862732,0 
122.188918,40.113789,0 
122.532711,40.483776,0 
122.834198,40.795169,0 
122.457405,40.968302,0 
122.237165,41.015511,0 
121.922512,40.881722,0 
121.466316,40.795168,0 
121.167406,40.527616,0 
120.78985,40.18136,0 
120.412293,40.03971,0 
119.861695,39.787894,0 
119.358283,39.724937,0 
118.84996,39.8183,0 
118.014765,40.081072,0 
117.50899,40.145397,0 
116.984347,40.265555,0 
116.691888,40.347025,0 
116.49873,40.459712,0 
116.238593,40.482584,0 
115.533819,40.722903,0 
115.209754,40.79187,0 
114.764239,40.872562,0 
114.510882,40.787659,0 
114.09798,40.718464,0 
113.799433,40.653827,0 
113.312519,40.686198,0 
112.897416,40.793173,0 
112.639011,40.792711,0 
112.24921,40.845508,0 
112.06338,40.977458,0 
111.839093,40.959536,0 
111.56508,40.884822,0 
111.269906,40.747606,0 
110.564865,40.652774,0 
110.137449,40.635909,0 
110.06279,40.730787,0 
109.193565,41.002376,0 
108.739902,41.302474,0 
108.09655,41.273669,0 
107.772012,41.362842,0 
107.482595,41.346088,0 
107.066543,41.492127,0 
106.51905,41.742366,0 
106.175925,41.949878,0 
106.018324,42.236392,0 
105.892348,42.433713,0 
105.662784,42.645422,0 
105.469612,42.828356,0 
138.122657,37.148947,0 
137.751623,37.025661,0 
137.083478,36.77065,0 
136.525372,36.433726,0 
136.239902,36.274435,0 
135.817301,36.097126,0 
135.274181,36.005267,0 
134.787609,35.846651,0 
134.089548,35.780471,0 
132.927644,35.465063,0 
132.12679,34.958431,0 
131.169141,34.426773,0 
130.240448,33.807383,0 
129.734496,33.613478,0 
129.214694,32.644326,0 
129.02728,32.264201,0 
128.653274,30.995072,0 
128.382169,30.421899,0 
127.547482,29.353709,0 
127.49204,29.253748,0 
127.291143,28.906056,0 
127.000305,28.592355,0 
126.553202,27.860962,0 
125.533711,26.646375,0 
125.121253,26.351861,0 
124.481771,26.036963,0 
123.051155,25.664906,0 
121.271867,25.43039,0 
122.720499,29.816346,0 
121.583421,29.977445,0 
120.594481,30.077844,0 
120.063571,30.208098,0 
119.518282,30.532586,0 
118.979016,30.70645,0 
118.264681,30.905687,0 
117.579184,31.069135,0 
117.239251,31.193081,0 
116.565766,31.334947,0 
116.125595,31.563461,0 
115.75041,31.794323,0 
115.353621,31.882416,0 
114.640252,31.876974,0 
113.963338,32.112551,0 
113.510329,32.334949,0 
112.994709,32.647354,0 
112.594581,32.962959,0 
112.539235,32.981019,0 
111.649256,33.401012,0 
111.281577,33.698189,0 
110.687823,33.965217,0 
110.017373,34.171116,0 
109.798541,34.491232,0 
109.505318,34.708768,0 
108.701266,34.659504,0 
108.411157,34.53977,0 
107.863702,34.53169,0 
107.415079,34.651591,0 
107.059196,34.755869,0 
106.931042,34.878913,0 
106.873806,34.908366,0 
106.609446,35.073983,0 
106.461298,35.250332,0 
106.366671,35.820458,0 
106.392676,36.333633,0 
106.35056,36.74031,0 
106.388022,37.262729,0 
106.427107,37.87166,0 
106.385594,38.287998,0 
106.686188,38.655368,0 
106.974526,39.168613,0 
107.048013,39.538123,0 
106.956605,39.754127,0 
106.96021,40.169399,0 
107.084832,40.421566,0 
107.583828,40.725027,0 
108.31567,40.56776,0 
109.087858,40.484928,0 
109.724986,40.33498,0 
110.598167,40.298525,0 
111.38933,40.163354,0 
111.84417,40.091534,0 
112.149683,40.153135,0 
112.339735,40.149905,0 
112.669308,40.061473,0 
112.889349,40.021623,0 
113.066233,40.001959,0 
113.10407,39.703971,0 
113.470053,39.592941,0 
113.762931,39.77654,0 
114.079186,39.790642,0 
114.197411,39.749425,0 
114.665522,39.829986,0 
114.874353,39.921664,0 
115.22536,40.132473,0 
115.390635,40.219994,0 
115.582718,40.244316,0 
116.015569,40.189183,0 
116.399551,40.006742,0 
116.665222,39.880514,0 
116.803577,39.713816,0 
116.884767,39.56848,0 
117.012582,39.420619,0 
117.260225,39.219018,0 
117.589067,39.05928,0 
117.70782,38.88285,0 
117.832697,38.697323,0 
118.093371,38.493515,0 
118.30716,38.365293,0 
118.597374,38.21083,0 
118.76796,38.063499,0 
118.908335,37.88641,0 
118.939866,37.684924,0 
119.111762,37.442309,0 
119.380481,37.371104,0 
119.619076,37.385564,0 
119.879329,37.471555,0 
120.034914,37.449397,0 
120.453773,37.637873,0 
120.718292,37.743003,0 
121.258568,37.739464,0 
121.749873,37.574014,0 
122.276245,37.480956,0 
69.5485,38.6891,0 
70.0832,38.9967,0 
70.7432,39.1906,0 
71.703,39.503,0 
72.4901,39.6602,0 
73.428,39.7572,0 
73.8013,39.8248,0 
74.2186,39.8057,0 
74.5242,39.7364,0 
74.5517,39.7217,0 
74.9651,39.6227,0 
75.2438,39.5334,0 
75.6001,39.4161,0 
75.7362,39.2682,0 
75.7801,38.9595,0 
75.9129,38.6802,0 
76.2339,38.4606,0 
76.3567,38.0864,0 
76.5385,37.7187,0 
76.6664,37.327,0 
76.8143,37.2505,0 
77.0901,37.278,0 
77.9089,37.2594,0 
78.4353,37.1386,0 
78.8564,37.0736,0 
79.3126,37.0179,0 
79.5699,36.9436,0 
79.8741,36.9157,0 
80.225,36.8229,0 
80.5713,36.7932,0 
80.8093,36.6583,0 
80.8743,36.502,0 
81.0044,36.3471,0 
81.3552,36.3669,0 
81.7028,36.4861,0 
82.2689,36.6527,0 
82.7786,36.6919,0 
83.484,36.9879,0 
83.741,37.1321,0 
84.6519,37.3167,0 
84.9808,37.4153,0 
85.5632,37.6336,0 
85.9098,37.6959,0 
86.4245,37.9466,0 
86.7286,38.1417,0 
87.0327,38.2717,0 
87.4421,38.411,0 
87.8632,38.5503,0 
88.0387,38.6618,0 
88.1907,38.7546,0 
88.4949,38.8939,0 
88.8575,38.9961,0 
89.3604,38.9868,0 
89.688,39.0704,0 
90.0216,39.1781,0 
90.5185,39.2933,0 
90.9512,39.2747,0 
91.384,39.2654,0 
91.8285,39.2654,0 
92.3872,39.2572,0 
92.7766,39.3368,0 
93.0917,39.396,0 
93.3697,39.449,0 
93.653,39.4888,0 
94.0578,39.5242,0 
94.7385,39.6305,0 
95.116,39.6934,0 
95.525,39.7879,0 
96.0442,39.8508,0 
96.5318,39.961,0 
96.9612,40.0089,0 
97.4963,40.0176,0 
97.8374,40.0643,0 
98.3007,40.0399,0 
99.3254,39.8979,0 
99.5882,39.7202,0 
99.9383,39.6087,0 
100.293,39.3808,0 
100.784,39.2442,0 
101.353,38.9306,0 
101.672,38.8619,0 
101.917,38.6688,0 
102.463,38.2297,0 
102.565,38.0493,0 
102.746,37.852,0 
102.95,37.7418,0 
103.312,37.6474,0 
103.642,37.5215,0 
103.952,37.4398,0 
104.29,37.4005,0 
104.754,37.3886,0 
105.343,37.4144,0 
105.769,37.7509,0 
105.77,37.9041,0 
105.741,38.0387,0 
105.66,38.3594,0 
105.749,39.0287,0 
105.959,39.3687,0 
105.871,39.7899,0 
105.844,40.4188,0 
105.59,41.1803,0 
105.387,41.8685,0 
105.127,42.5869,0 
105.013284,42.770804,0 
69.5793,38.6909,0 
71.0551,39.0469,0 
71.637,39.1868,0 
72.0036,39.239,0 
72.7175,39.3046,0 
73.2184,39.3397,0 
73.7915,39.2747,0 
74.1191,39.2376,0 
74.4817,39.0425,0 
74.7858,38.9032,0 
75.0431,38.7825,0 
75.125,38.3924,0 
75.1952,37.473,0 
75.4642,37.278,0 
76.0608,36.6557,0 
76.3181,36.6743,0 
76.7275,36.5814,0 
77.02,36.5535,0 
77.7452,36.4792,0 
78.0844,36.4514,0 
78.5757,36.3306,0 
78.9968,36.2192,0 
79.4062,36.1635,0 
79.7454,35.987,0 
80.1431,36.0149,0 
80.6929,35.9127,0 
81.1607,35.922,0 
81.566,36.0306,0 
81.8394,36.1039,0 
82.0965,36.1728,0 
82.3655,36.2099,0 
83.0323,36.2842,0 
83.6756,36.6743,0 
84.3451,36.8852,0 
84.7295,37.0418,0 
85.2745,37.1822,0 
85.43,37.2507,0 
85.9979,37.5164,0 
86.4705,37.6936,0 
87.3742,37.8773,0 
87.8612,38.0272,0 
88.1458,38.1627,0 
88.1438,38.1704,0 
88.6871,38.2329,0 
89.0433,38.2261,0 
89.7217,38.3617,0 
90.1861,38.4958,0 
90.4889,38.6308,0 
91.1298,38.7446,0 
91.7963,38.956,0 
92.2624,39.0509,0 
93.1881,39.2969,0 
93.73,39.398,0 
94.2164,39.4539,0 
94.7278,39.4937,0 
95.1003,39.3944,0 
95.3034,39.3354,0 
95.588,39.2528,0 
95.8397,39.0481,0 
96.17,38.8278,0 
96.4846,38.6232,0 
96.9881,38.4658,0 
97.5229,38.4186,0 
98.0735,38.3871,0 
98.3446,38.3602,0 
98.5904,38.3164,0 
98.8095,38.2466,0 
99.0422,38.1835,0 
99.4172,38.1135,0 
99.7402,38.0971,0 
100.026,38.0773,0 
100.496,38.0251,0 
100.842,37.8677,0 
101.267,37.7103,0 
101.546,37.6229,0 
101.883,37.4885,0 
102.577,37.3026,0 
102.713,37.2703,0 
102.84,37.2211,0 
102.954,37.1514,0 
103.024,37.0482,0 
103.223,36.7577,0 
103.419,36.3468,0 
103.583,35.952,0 
103.806,35.5351,0 
103.897,35.1086,0 
103.929,34.4078,0 
103.844,33.8372,0 
103.789,33.4883,0 
103.804,33.2424,0 
103.655,32.7546,0 
103.685,32.4728,0 
103.735,32.1886,0 
103.635,31.8745,0 
103.602,31.5552,0 
103.415,31.2486,0 
103.263,30.9436,0 
102.898,30.7125,0 
102.65,30.4376,0 
102.526,30.2435,0 
102.316,30.0254,0 
102.258,29.9009,0 
102.152,29.5711,0 
102.3,29.0719,0 
102.268,28.9177,0 
102.227,28.7105,0 
102.177,28.4109,0 
102.155,28.1814,0 
102.21,27.9598,0 
102.472,27.613,0 
102.633,27.1967,0 
102.718,26.8386,0 
102.654,26.5652,0 
102.676,25.8091,0 
102.722137,25.430587,0 
102.676,25.17,0 
102.615,24.8457,0 
102.574,24.5797,0 
102.446,24.0451,0 
102.412,23.7416,0 
102.283442,23.597919,0 
100.566,25.2172,0 
100.602,25.6439,0 
100.629,26.0909,0 
100.728,26.6824,0 
100.648375,26.939413,0 
100.523541,27.166237,0 
100.208672,27.370824,0 
99.769,27.6975,0 
99.5603,27.8954,0 
99.4434,28.0091,0 
99.0925,28.247,0 
98.741372,28.53475,0 
98.297,28.5675,0 
97.806857,28.591376,0 
112.577,32.9633,0 
