     0.000  -390.608  1515.425  12950971809.823     8.732     4.705  3595.523      99  106981
     0.000  -400.000  1520.000  13282643596.738     8.759     4.719  3603.858      99  109982
    10.000    -6.006    11.651     69538969.800     0.000     0.000  2950.000      00  109982
    10.000    -6.945    34.838     96713160.300     0.000     0.000  2950.000      00  109982
    10.000    -7.414    46.374    110285785.800     0.000     0.000  2950.000      00  109982
    10.000    -7.884    57.905    123887350.800     0.000     0.000  2950.000      00  109982
    10.000    -8.354    69.405    137488915.800     0.000     0.000  2950.000      00  109982
    10.000    -8.823    80.851    151061541.300     0.000     0.000  2950.000      00  109982
    10.000    -9.293    92.291    164663106.300     0.000     0.000  2950.000      00  109982
    10.000    -9.762   103.676    178235731.800     0.000     0.000  2950.000      00  109982
    10.000   -10.702   126.405    205438861.800     0.000     0.000  2950.000      00  109982
    10.000   -11.171   137.700    219011487.300     0.000     0.000  2950.000      00  109982
    10.000   -11.512   145.894    228879856.800     0.000     0.000  2950.000      00  109982
    10.000   -12.110   151.774    248421585.675     8.153     4.726  3331.286      90    2131
    10.000   -13.050   161.109    279148586.797     8.161     4.729  3332.583      90    2433
    10.000   -13.989   170.518    309854188.265     8.166     4.731  3333.809      90    2734
    10.000   -14.928   180.024    340570654.510     8.167     4.730  3335.017      90    3036
    10.000   -15.867   189.654    371297274.844     8.170     4.730  3336.096      90    3338
    10.000   -16.806   199.404    402031828.493     8.171     4.730  3336.820      90    3640
    10.000   -17.746   209.287    432799049.824     8.166     4.726  3336.165      90    3642
    10.000   -18.685   219.276    463532101.728     8.169     4.724  3336.041      90    3944
    10.000   -19.624   229.383    494263626.838     8.168     4.722  3335.911      90    4246
    10.000   -21.502   249.920    555721534.502     8.165     4.717  3335.575      90    4850
    10.000   -23.381   270.867    617198553.422     8.159     4.711  3334.601      90    5154
    10.000   -25.259   292.195    678633200.708     8.160     4.707  3334.130      90    5758
    10.000   -27.138   313.893    740089639.265     8.158     4.702  3333.593      90    6362
    10.000   -29.016   335.879    801501349.868     8.155     4.696  3332.998      90    6966
    10.000   -30.894   358.198    862894577.874     8.146     4.687  3331.766      90    7271
    10.000   -32.773   380.846    924306436.951     8.149     4.685  3331.058      90    7875
    10.000   -34.651   404.107    985669837.956     8.144     4.678  3330.239      90    8479
    10.000   -36.530   427.931   1047042258.030     8.133     4.670  3328.679      90    8784
    10.000   -38.408   451.556   1108363324.398     8.132     4.665  3327.765      90    9389
    10.000   -40.286   475.654   1169664774.807     8.129     4.659  3326.759      90    9993
    10.000   -43.104   512.936   1261712921.217     8.123     4.651  3332.540      90   10600
    10.000   -45.922   550.139   1353975846.472     8.171     4.663  3342.419      90   11508
    10.000   -48.739   587.016   1446312021.073     8.161     4.654  3339.971      90   12115
    10.000   -51.557   623.460   1538623747.925     8.156     4.644  3337.917      90   13022
    10.000   -54.374   659.320   1630842085.853     8.145     4.633  3335.846      90   13629
    10.000   -57.192   694.553   1723052129.160     8.143     4.624  3334.576      90   14536
    10.000   -60.010   729.126   1815210191.034     8.134     4.614  3332.479      90   15142
    10.000   -62.827   763.009   1907294476.574     8.129     4.605  3331.224      90   16049
    10.000   -65.645   796.250   1999363908.922     8.120     4.596  3329.366      90   16655
    10.000   -68.462   828.851   2091365330.376     8.119     4.588  3328.320      90   17561
    10.000   -71.280   860.855   2183366401.754     8.109     4.576  3327.285      90   18468
    10.000   -75.976   913.025   2336588973.403     8.098     4.562  3324.727      90   19678
    10.000   -80.672   964.104   2489717180.376     8.087     4.546  3322.920      90   20888
    10.000   -85.368  1014.394   2642763248.272     8.081     4.533  3321.280      90   22097
    10.000   -90.064  1064.218   2795737944.367     8.067     4.514  3319.501      90   23307
    10.000   -94.760  1113.993   2948642960.989     8.061     4.501  3318.110      90   24816
    10.000   -99.456  1164.031   3101462631.270     8.039     4.477  3316.378      90   26026
    10.000  -104.152  1214.603   3254209609.439     8.025     4.457  3314.740      90   27236
    10.000  -108.848  1266.050   3406879211.808     8.009     4.435  3312.990      90   28446
    10.000  -113.665  1320.000   3563401477.611     7.993     4.411  3311.114      90   29956
    10.000  -118.240  1329.150   3712692073.006     8.029     4.423  3328.353      99   30126
    10.000  -122.936  1338.542   3866110669.297     8.034     4.419  3332.183      99   31329
    10.000  -127.632  1347.934   4019706956.854     8.045     4.423  3335.947      99   32532
    10.000  -132.328  1357.326   4173478539.995     8.058     4.425  3339.672      99   33735
    10.000  -137.024  1366.718   4327433968.936     8.077     4.432  3343.804      99   35237
    10.000  -141.720  1376.110   4481557616.815     8.081     4.429  3347.302      99   36440
    10.000  -146.416  1385.502   4635852802.505     8.092     4.432  3351.107      99   37643
    10.000  -151.112  1394.894   4790328459.319     8.107     4.436  3355.092      99   39146
    10.000  -155.808  1401.044   4944981913.835     8.119     4.441  3359.071      99   40347
    10.000  -160.504  1403.332   5099830736.235     8.131     4.445  3363.451      99   41548
    10.000  -165.200  1405.619   5254883665.909     8.147     4.451  3367.807      99   42749
    10.000  -169.896  1407.907   5410149157.810     8.168     4.461  3372.552      99   44249
    10.000  -174.592  1410.194   5565616493.371     8.178     4.463  3376.852      99   45450
    10.000  -179.288  1412.482   5721284596.042     8.192     4.469  3381.139      99   46651
    10.000  -183.984  1414.770   5877162065.745     8.213     4.479  3385.810      99   48151
    10.000  -188.680  1417.057   6033239352.898     8.220     4.482  3390.080      99   49352
    10.000  -193.376  1419.345   6189516015.203     8.236     4.488  3394.336      99   50553
    10.000  -198.072  1421.632   6346000122.840     8.255     4.497  3398.952      99   52053
    10.000  -202.768  1423.920   6502682178.472     8.264     4.499  3403.183      99   53254
    10.000  -207.464  1426.208   6659561217.513     8.277     4.504  3407.371      99   54455
    10.000  -212.160  1428.495   6816647828.802     8.297     4.514  3412.037      99   55955
    10.000  -216.856  1430.783   6973933645.677     8.304     4.516  3416.279      99   57156
    10.000  -221.552  1433.071   7131426444.756     8.321     4.522  3420.888      99   58657
    10.000  -230.944  1437.646   7447004944.842     8.344     4.532  3429.378      99   61058
    10.000  -240.336  1442.221   7763401711.287     8.373     4.544  3438.374      99   63759
    10.000  -249.728  1446.796   8080624848.687     8.395     4.553  3447.389      99   66461
    10.000  -259.120  1451.372   8398684982.131     8.422     4.565  3456.613      99   69162
    10.000  -268.512  1455.947   8717599735.841     8.446     4.575  3465.995      99   71863
    10.000  -277.904  1460.522   9037387140.107     8.468     4.582  3475.604      99   74565
    10.000  -287.296  1465.097   9358073602.083     8.493     4.594  3485.558      99   77266
    10.000  -291.992  1467.385   9518759973.496     8.501     4.597  3490.521      99   78467
    10.000  -296.688  1469.672   9679682029.511     8.514     4.604  3495.635      99   79667
    10.000  -301.384  1471.960   9840852523.927     8.525     4.608  3501.180      99   81168
    10.000  -306.080  1474.248  10002278630.728     8.533     4.612  3506.869      99   82369
    10.000  -315.472  1478.823  10326094254.926     8.530     4.632  3522.228      99   85070
    10.000  -324.864  1483.398  10651087041.277     8.556     4.639  3532.120      99   87771
    10.000  -334.256  1487.973  10977017186.481     8.585     4.647  3542.660      99   90773
    10.000  -343.648  1492.549  11303905910.955     8.610     4.656  3553.155      99   93474
    10.000  -353.040  1497.124  11631759939.009     8.636     4.664  3563.587      99   96175
    10.000  -362.432  1501.699  11960459237.217     8.659     4.673  3571.465      99   98877
    10.000  -371.824  1506.274  12289889521.158     8.685     4.685  3579.413      99  101578
    10.000  -381.216  1510.850  12620059702.645     8.708     4.695  3587.461      99  104279
    10.000  -390.608  1515.425  12950973137.633     8.732     4.705  3595.524      99  106981
    10.000  -400.000  1520.000  13282644927.187     8.759     4.719  3603.858      99  109982
    20.000    -6.006    11.649     69538969.800     0.000     0.000  2950.000      00  109982
    20.000    -6.945    34.833     96713160.300     0.000     0.000  2950.000      00  109982
    20.000    -7.414    46.368    110285785.800     0.000     0.000  2950.000      00  109982
    20.000    -7.884    57.897    123887350.800     0.000     0.000  2950.000      00  109982
    20.000    -8.354    69.396    137488915.800     0.000     0.000  2950.000      00  109982
    20.000    -8.823    80.840    151061541.300     0.000     0.000  2950.000      00  109982
    20.000    -9.293    92.279    164663106.300     0.000     0.000  2950.000      00  109982
    20.000    -9.762   103.663    178235731.800     0.000     0.000  2950.000      00  109982
    20.000   -10.702   126.390    205438861.800     0.000     0.000  2950.000      00  109982
    20.000   -11.171   137.684    219011487.300     0.000     0.000  2950.000      00  109982
    20.000   -11.512   145.877    228879856.800     0.000     0.000  2950.000      00  109982
    20.000   -12.110   151.756    248421596.352     8.153     4.726  3331.288      90    2131
    20.000   -13.050   161.091    279148613.368     8.161     4.729  3332.585      90    2433
    20.000   -13.989   170.501    309854230.891     8.166     4.731  3333.811      90    2734
    20.000   -14.928   180.007    340570712.837     8.167     4.730  3335.019      90    3036
    20.000   -15.867   189.639    371297348.157     8.170     4.730  3336.097      90    3338
    20.000   -16.806   199.390    402031915.785     8.171     4.730  3336.821      90    3640
    20.000   -17.746   209.275    432799149.830     8.166     4.726  3336.167      90    3642
    20.000   -18.685   219.265    463532213.030     8.169     4.724  3336.043      90    3944
    20.000   -19.624   229.374    494263747.595     8.168     4.722  3335.912      90    4246
    20.000   -21.502   249.917    555721667.459     8.165     4.717  3335.576      90    4850
    20.000   -23.381   270.869    617198688.888     8.159     4.711  3334.601      90    5154
    20.000   -25.259   292.201    678633328.301     8.160     4.707  3334.130      90    5758
    20.000   -27.138   313.905    740089748.496     8.158     4.702  3333.592      90    6362
    20.000   -29.016   335.896    801501430.201     8.155     4.696  3332.996      90    6966
    20.000   -30.894   358.219    862894618.068     8.146     4.687  3331.763      90    7271
    20.000   -32.773   380.873    924306425.125     8.149     4.685  3331.055      90    7875
    20.000   -34.651   404.141    985669761.014     8.144     4.678  3330.235      90    8479
    20.000   -36.530   427.970   1047042101.475     8.133     4.670  3328.674      90    8784
    20.000   -38.408   451.597   1108363078.695     8.132     4.665  3327.760      90    9389
    20.000   -40.286   475.702   1169664429.668     8.129     4.659  3326.753      90    9993
    20.000   -43.104   512.988   1261712497.780     8.123     4.651  3332.540      90   10600
    20.000   -45.922   550.189   1353975300.490     8.171     4.663  3342.410      90   11508
    20.000   -48.739   587.061   1446311261.072     8.161     4.654  3339.965      90   12115
    20.000   -51.557   623.497   1538622798.627     8.156     4.644  3337.910      90   13022
    20.000   -54.374   659.349   1630840974.154     8.145     4.633  3335.842      90   13629
    20.000   -57.192   694.573   1723050914.183     8.143     4.624  3334.573      90   14536
    20.000   -60.010   729.137   1815208911.751     8.134     4.614  3332.478      90   15142
    20.000   -62.827   763.013   1907293165.697     8.129     4.605  3331.223      90   16049
    20.000   -65.645   796.247   1999362595.350     8.120     4.596  3329.366      90   16655
    20.000   -68.462   828.840   2091364042.476     8.119     4.588  3328.322      90   17561
    20.000   -71.280   860.838   2183365167.290     8.109     4.576  3327.287      90   18468
    20.000   -75.976   912.992   2336587957.158     8.098     4.562  3324.734      90   19678
    20.000   -80.672   964.061   2489716400.318     8.087     4.546  3322.923      90   20888
    20.000   -85.368  1014.343   2642762707.468     8.081     4.533  3321.287      90   22097
    20.000   -90.064  1064.165   2795737736.892     8.067     4.514  3319.508      90   23307
    20.000   -94.760  1113.943   2948643059.045     8.061     4.501  3318.116      90   24816
    20.000   -99.456  1163.988   3101463037.548     8.039     4.477  3316.385      90   26026
    20.000  -104.152  1214.570   3254210275.266     8.025     4.457  3314.744      90   27236
    20.000  -108.848  1266.033   3406880021.073     8.009     4.435  3312.992      90   28446
    20.000  -113.665  1320.000   3563402343.985     7.993     4.411  3311.114      90   29956
    20.000  -118.240  1329.150   3712692940.472     8.029     4.423  3328.353      99   30126
    20.000  -122.936  1338.542   3866111537.858     8.034     4.419  3332.183      99   31329
    20.000  -127.632  1347.934   4019707826.501     8.045     4.423  3335.947      99   32532
    20.000  -132.328  1357.326   4173479410.711     8.058     4.425  3339.672      99   33735
    20.000  -137.024  1366.718   4327434840.718     8.077     4.432  3343.804      99   35237
    20.000  -141.720  1376.110   4481558489.625     8.081     4.429  3347.302      99   36440
    20.000  -146.416  1385.502   4635853676.366     8.092     4.432  3351.107      99   37643
    20.000  -151.112  1394.894   4790329334.171     8.107     4.436  3355.092      99   39146
    20.000  -155.808  1401.044   4944982789.713     8.119     4.441  3359.071      99   40347
    20.000  -160.504  1403.332   5099831613.129     8.131     4.445  3363.451      99   41548
    20.000  -165.200  1405.619   5254884543.815     8.147     4.451  3367.807      99   42749
    20.000  -169.896  1407.907   5410150036.722     8.168     4.461  3372.552      99   44249
    20.000  -174.592  1410.194   5565617373.280     8.178     4.463  3376.852      99   45450
    20.000  -179.288  1412.482   5721285476.943     8.192     4.469  3381.139      99   46651
    20.000  -183.984  1414.770   5877162947.640     8.213     4.479  3385.810      99   48151
    20.000  -188.680  1417.057   6033240235.787     8.220     4.482  3390.080      99   49352
    20.000  -193.376  1419.345   6189516899.076     8.236     4.488  3394.336      99   50553
    20.000  -198.072  1421.632   6346001007.693     8.255     4.497  3398.952      99   52053
    20.000  -202.768  1423.920   6502683064.311     8.264     4.499  3403.183      99   53254
    20.000  -207.464  1426.208   6659562104.334     8.277     4.504  3407.371      99   54455
    20.000  -212.160  1428.495   6816648716.624     8.297     4.514  3412.037      99   55955
    20.000  -216.856  1430.783   6973934534.495     8.304     4.516  3416.280      99   57156
    20.000  -221.552  1433.071   7131427334.559     8.321     4.522  3420.888      99   58657
    20.000  -230.944  1437.646   7447005836.652     8.344     4.532  3429.378      99   61058
    20.000  -240.336  1442.221   7763402605.121     8.373     4.544  3438.374      99   63759
    20.000  -249.728  1446.796   8080625744.584     8.395     4.553  3447.389      99   66461
    20.000  -259.120  1451.372   8398685880.118     8.422     4.565  3456.613      99   69162
    20.000  -268.512  1455.947   8717600635.981     8.446     4.575  3465.995      99   71863
    20.000  -277.904  1460.522   9037388042.487     8.468     4.582  3475.604      99   74565
    20.000  -287.296  1465.097   9358074506.754     8.493     4.594  3485.558      99   77266
    20.000  -291.992  1467.385   9518760879.367     8.501     4.597  3490.521      99   78467
    20.000  -296.688  1469.672   9679682936.612     8.514     4.604  3495.635      99   79667
    20.000  -301.384  1471.960   9840853432.273     8.525     4.608  3501.180      99   81168
    20.000  -306.080  1474.248  10002279540.564     8.533     4.612  3506.869      99   82369
    20.000  -315.472  1478.823  10326095167.152     8.530     4.632  3522.228      99   85070
    20.000  -324.864  1483.398  10651087955.820     8.556     4.639  3532.120      99   87771
    20.000  -334.256  1487.973  10977018103.547     8.585     4.647  3542.660      99   90773
    20.000  -343.648  1492.549  11303906830.547     8.610     4.656  3553.155      99   93474
    20.000  -353.040  1497.124  11631760860.756     8.636     4.664  3563.587      99   96175
    20.000  -362.432  1501.699  11960460160.784     8.659     4.673  3571.465      99   98877
    20.000  -371.824  1506.274  12289890446.563     8.685     4.685  3579.413      99  101578
    20.000  -381.216  1510.850  12620060629.938     8.708     4.695  3587.461      99  104279
    20.000  -390.608  1515.425  12950974066.743     8.732     4.705  3595.524      99  106981
    20.000  -400.000  1520.000  13282645858.144     8.759     4.719  3603.858      99  109982
    30.000    -6.006    11.650     69538969.800     0.000     0.000  2950.000      00  109982
    30.000    -6.945    34.834     96713160.300     0.000     0.000  2950.000      00  109982
    30.000    -7.414    46.369    110285785.800     0.000     0.000  2950.000      00  109982
    30.000    -7.884    57.899    123887350.800     0.000     0.000  2950.000      00  109982
    30.000    -8.354    69.398    137488915.800     0.000     0.000  2950.000      00  109982
    30.000    -8.823    80.843    151061541.300     0.000     0.000  2950.000      00  109982
    30.000    -9.293    92.282    164663106.300     0.000     0.000  2950.000      00  109982
    30.000    -9.762   103.666    178235731.800     0.000     0.000  2950.000      00  109982
    30.000   -10.702   126.394    205438861.800     0.000     0.000  2950.000      00  109982
    30.000   -11.171   137.688    219011487.300     0.000     0.000  2950.000      00  109982
    30.000   -11.512   145.881    228879856.800     0.000     0.000  2950.000      00  109982
    30.000   -12.110   151.761    248421593.185     8.153     4.726  3331.287      90    2131
    30.000   -13.050   161.097    279148605.169     8.161     4.729  3332.584      90    2433
    30.000   -13.989   170.508    309854217.053     8.166     4.731  3333.810      90    2734
    30.000   -14.928   180.014    340570692.703     8.167     4.730  3335.018      90    3036
    30.000   -15.867   189.647    371297320.976     8.170     4.730  3336.097      90    3338
    30.000   -16.806   199.399    402031880.725     8.171     4.730  3336.820      90    3640
    30.000   -17.746   209.285    432799105.958     8.166     4.726  3336.166      90    3642
    30.000   -18.685   219.276    463532159.266     8.169     4.724  3336.041      90    3944
    30.000   -19.624   229.386    494263682.971     8.168     4.722  3335.911      90    4246
    30.000   -21.502   249.930    555721578.007     8.165     4.717  3335.574      90    4850
    30.000   -23.381   270.884    617198569.934     8.159     4.711  3334.600      90    5154
    30.000   -25.259   292.219    678633175.592     8.160     4.707  3334.128      90    5758
    30.000   -27.138   313.924    740089558.223     8.158     4.702  3333.589      90    6362
    30.000   -29.016   335.916    801501199.184     8.155     4.696  3332.994      90    6966
    30.000   -30.894   358.240    862894344.458     8.146     4.687  3331.761      90    7271
    30.000   -32.773   380.892    924306109.317     8.149     4.685  3331.053      90    7875
    30.000   -34.651   404.158    985669406.351     8.144     4.678  3330.233      90    8479
    30.000   -36.530   427.983   1047041713.560     8.133     4.670  3328.672      90    8784
    30.000   -38.408   451.608   1108362664.072     8.132     4.665  3327.759      90    9389
    30.000   -40.286   475.711   1169663993.278     8.129     4.659  3326.752      90    9993
    30.000   -43.104   512.995   1261712044.919     8.123     4.651  3332.540      90   10600
    30.000   -45.922   550.195   1353974831.217     8.171     4.663  3342.409      90   11508
    30.000   -48.739   587.065   1446310767.669     8.161     4.654  3339.964      90   12115
    30.000   -51.557   623.499   1538622289.821     8.156     4.644  3337.910      90   13022
    30.000   -54.374   659.349   1630840458.853     8.145     4.633  3335.842      90   13629
    30.000   -57.192   694.570   1723050404.560     8.143     4.624  3334.574      90   14536
    30.000   -60.010   729.131   1815208419.165     8.134     4.614  3332.478      90   15142
    30.000   -62.827   763.003   1907292702.810     8.129     4.605  3331.225      90   16049
    30.000   -65.645   796.235   1999362173.786     8.120     4.596  3329.368      90   16655
    30.000   -68.462   828.825   2091363674.820     8.119     4.588  3328.324      90   17561
    30.000   -71.280   860.818   2183364867.045     8.109     4.576  3327.290      90   18468
    30.000   -75.976   912.968   2336587840.401     8.098     4.562  3324.739      90   19678
    30.000   -80.672   964.032   2489712564.888     8.090     4.548  3322.756      90   20887
    30.000   -85.368  1014.312   2642758942.564     8.079     4.531  3321.291      90   22097
    30.000   -90.064  1064.134   2795734169.388     8.067     4.514  3319.513      90   23307
    30.000   -94.760  1113.914   2948639667.291     8.061     4.501  3318.120      90   24816
    30.000   -99.456  1163.963   3101459819.495     8.039     4.477  3316.389      90   26026
    30.000  -104.152  1214.551   3254207199.580     8.025     4.457  3314.746      90   27236
    30.000  -108.848  1266.023   3406877020.848     8.009     4.435  3312.993      90   28446
    30.000  -113.665  1320.000   3563399370.551     7.993     4.411  3311.114      90   29956
    30.000  -118.240  1329.150   3712689963.288     8.029     4.423  3328.353      99   30126
    30.000  -122.936  1338.542   3866108556.917     8.034     4.419  3332.183      99   31329
    30.000  -127.632  1347.934   4019704841.835     8.045     4.423  3335.947      99   32532
    30.000  -132.328  1357.326   4173476422.374     8.058     4.425  3339.672      99   33735
    30.000  -137.024  1366.718   4327431848.724     8.077     4.432  3343.804      99   35237
    30.000  -141.720  1376.110   4481555494.103     8.081     4.429  3347.302      99   36440
    30.000  -146.416  1385.502   4635850677.236     8.092     4.432  3351.107      99   37643
    30.000  -151.112  1394.894   4790326331.639     8.107     4.436  3355.092      99   39146
    30.000  -155.808  1401.044   4944979783.660     8.119     4.441  3359.071      99   40347
    30.000  -160.504  1403.332   5099828603.590     8.131     4.445  3363.451      99   41548
    30.000  -165.200  1405.619   5254881530.804     8.147     4.451  3367.807      99   42749
    30.000  -169.896  1407.907   5410147020.255     8.168     4.461  3372.552      99   44249
    30.000  -174.592  1410.194   5565614353.392     8.178     4.463  3376.852      99   45450
    30.000  -179.288  1412.482   5721282453.651     8.192     4.469  3381.139      99   46651
    30.000  -183.984  1414.770   5877159920.938     8.213     4.479  3385.810      99   48151
    30.000  -188.680  1417.057   6033237205.672     8.220     4.482  3390.080      99   49352
    30.000  -193.376  1419.345   6189513865.583     8.236     4.488  3394.336      99   50553
    30.000  -198.072  1421.632   6345997970.838     8.255     4.497  3398.952      99   52053
    30.000  -202.768  1423.920   6502680024.070     8.264     4.499  3403.183      99   53254
    30.000  -207.464  1426.208   6659559060.722     8.277     4.504  3407.371      99   54455
    30.000  -212.160  1428.495   6816645669.580     8.297     4.514  3412.037      99   55955
