950 70.87465 13.53076
955 74.42621 15.20583
960 55.10438 20.22855
965 49.99392 28.39600
970 50.04240 23.17006
975 44.35238 12.97714
980 49.22714 24.73954
985 49.78376 24.51320
990 61.22935 11.69919
995 73.89380 12.38230
1000 66.35382 12.54864
1005 62.18397 15.05063
1010 62.70278 21.79913
1015 53.56020 21.81325
1020 41.49448 22.72135
1025 41.16979 22.65633
1030 50.32357 20.61021
1035 65.49114 16.17111
1040 71.54006 13.40137
1045 66.90761 14.75346
1050 50.69613 18.61186
1055 28.94481 16.71228
1060 18.05115 12.77689
1065 27.66528 19.32714
1070 60.88790 34.64907
1075 70.97613 48.73488
1080 52.99759 38.47752
1085 41.61454 22.18596
1090 27.77842 11.24476
1095 25.00148 16.41275
1100 33.93628 20.66241
1105 33.14291 21.61534
1110 30.47699 18.01734
1115 28.94958 25.01459
1120 25.65127 25.78244
1125 30.68860 27.50056
1130 30.27777 21.01223
1135 26.44544 19.64907
1140 24.18383 19.29835
1145 20.11001 15.02087
