  0.0000000E+00   46.47083       22.39821    
   5.000000       50.94197       28.95204    
   10.00000       48.94728       23.57618    
   15.00000       48.31998       13.44132    
   20.00000       41.97282       26.08421    
   25.00000       51.43280       22.05458    
   30.00000       64.27628       12.35796    
   35.00000       70.43809       15.52331    
   40.00000       65.45152       12.94021    
   45.00000       61.75035       15.61933    
   50.00000       59.93818       22.13801    
   55.00000       57.46412       23.60802    
   60.00000       45.11945       20.74876    
   65.00000       40.17726       23.27646    
   70.00000       51.11452       21.44474    
   75.00000       64.90529       16.36404    
   80.00000       71.55510       14.23283    
   85.00000       67.63428       16.05861    
   90.00000       50.23582       19.54549    
   95.00000       30.74811       17.50394    
   100.0000       20.75902       13.75355    
   105.0000       30.71279       19.96548    
   110.0000       53.81164       36.23971    
   115.0000       69.11428       47.93949    
   120.0000       60.21369       41.17513    
   125.0000       41.40242       20.46834    
   130.0000       30.28899       11.67291    
   135.0000       27.19875       15.81291    
   140.0000       30.89078       23.38872    
   145.0000       33.47945       19.69589    
   150.0000       30.45546       17.27544    
   155.0000       27.13407       24.17529    
   160.0000       30.43791       29.91982    
   165.0000       29.80244       26.98442    
   170.0000       27.67205       21.69388    
   175.0000       24.66095       20.48010    
   180.0000       23.74923       18.99265    
   185.0000       21.66240       16.85304    
