  0.0000000E+00  -50.61030       6.518753    
   5.000000      -48.78571       7.903629    
   10.00000      -51.26308       8.736294    
   15.00000      -52.69438       11.98878    
   20.00000      -48.60077       10.92016    
   25.00000      -51.99198       12.81792    
   30.00000      -52.37034       7.925126    
   35.00000      -50.43374       5.022402    
   40.00000      -47.82561       9.448033    
   45.00000      -50.61581       8.553371    
   50.00000      -52.17064       6.613924    
   55.00000      -43.17532       8.644944    
   60.00000      -47.64017       9.990366    
   65.00000      -52.00948       9.202212    
   70.00000      -46.72604       18.28422    
   75.00000      -45.94478       20.07679    
   80.00000      -37.50862       15.13629    
   85.00000      -43.36645       18.49202    
   90.00000      -35.40290       12.89797    
   95.00000      -37.25140       14.42506    
   100.0000      -37.33954       9.721204    
   105.0000      -40.50260       13.18622    
   110.0000      -31.59818       12.15283    
   115.0000      -29.90322       9.237206    
   120.0000      -31.35321       15.00350    
   125.0000      -33.87527       14.15841    
   130.0000      -31.27638       15.48671    
   135.0000      -19.11987       9.101016    
   140.0000      -4.836850       9.115723    
   145.0000      -3.150463       10.05347    
   150.0000      -6.641879       11.13388    
   155.0000      -9.017442       8.767786    
   160.0000      -15.06155       8.379662    
   165.0000      -21.52602       9.651571    
   170.0000      -22.15973       10.68428    
   175.0000      -18.18690       8.824990    
   180.0000      -17.97396       9.890161    
   185.0000      -17.34488       8.737398    
